Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Earth,"Bebru Street 15, Brīvkalni, Babītes parish, Mārupe county.",2019-10-23,3557,3557,3557,,19000,5,5.34,,For commercial properties,,1/1,Pierīga,Pierīga,Mārupe,2019,4,10
Earth,"Environment, Mārupe, Mārupe county.",2019-10-23,14200,14200,14200,,81000,6,5.7,57042.0,For commercial properties,,1/1,Pierīga,Pierīga,Mārupe,2019,4,10
Earth,"Lielais prospect 9, Ventspils",2019-10-23,2173,2173,2173,,27250,13,12.54,,For commercial properties,,1/1,Kurzeme,Kurzeme,Ventspils,2019,4,10
Earth,"Juras Street 26, Liepaja",2019-10-22,263,526,263,,8500,32,32.32,,For commercial properties,,1/2,Unknown,Unknown,Unknown,2019,4,10
Earth,"Reinvaldu Street 17, Riga",2019-10-18,13512,13512,13512,,1405248,104,104.0,1040000.0,For commercial properties,,1/1,Rīga,Rīga,Rīga,2019,4,10
Earth,"Lāčplēša Street 5, Aizkraukle, Aizkraukle district.",2019-10-18,281,3693,281,,1000,4,3.56,,For commercial properties,,19/250,Zemgale,Zemgale,Aizkraukle,2019,4,10
Earth,"Parupes Street 1A, Iecava, Bauskas district.",2019-10-16,3500,3500,3500,,28000,8,8.0,,For commercial properties,,1/1,Zemgale,Zemgale,Bauska,2019,4,10
Earth,Riga,2019-10-16,664,23916,664,,30000,45,45.16,,For commercial properties,,1/36,Rīga,Rīga,Rīga,2019,4,10
Earth,"Ganibu Street 34, Ventspils",2019-10-16,1056,2346,1056,,12675,12,12.01,,For commercial properties,,9/20,Kurzeme,Kurzeme,Ventspils,2019,4,10
Earth,"Brivibas Street 84, Gulbene, Gulbene district.",2019-10-16,4569,4569,4569,,13707,3,3.0,,For commercial properties,,1/1,Vidzeme,Vidzeme,Gulbene,2019,4,10
Earth,"Latgales Street 297, Riga",2019-10-14,30,5000,30,,1250,42,41.71,,For commercial properties,,3523/587780,Rīga,Rīga,Rīga,2019,4,10
Earth,"Jelgava Street 54, Riga",2019-10-14,948,948,948,,34000,36,35.86,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2019,4,10
Earth,"Krišjāņa Valdemāra Street 51, Riga",2019-10-11,2063,2063,2063,,300000,145,145.42,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2019,4,10
Earth,"Rigas Street 2, Bauska, Bauskas district.",2019-10-09,855,855,855,,5500,6,6.43,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2019,4,10
Earth,Daugavpils,2019-10-08,139,139,139,,1632,12,11.74,,For commercial properties,,1/1,Latgale,Latgale,Daugavpils,2019,4,10
Earth,"18th November Street 127A, Daugavpils",2019-10-08,780,780,780,,9457,12,12.12,,For commercial properties,,1/1,Latgale,Latgale,Daugavpils,2019,4,10
Earth,"Kaiju Street 2, Ventspils",2019-10-04,2940,5879,2940,,7000,2,2.38,,For commercial properties,,1/2,Kurzeme,Kurzeme,Ventspils,2019,4,10
Earth,"Vītolu Street 14, Garupe, Carnikavas parish, Ādaži county.",2019-10-03,1790,1790,1790,,35800,20,20.0,,For commercial properties,,1/1,Pierīga,Pierīga,Ādaži,2019,4,10
Earth,Daugavpils,2019-10-03,445,1335,445,,1900,4,4.27,,For commercial properties,,1/3,Latgale,Latgale,Daugavpils,2019,4,10
Earth,"Brivibas Street 68, Dobele, Dobele County.",2019-10-01,20034,20034,20034,,67000,3,3.34,33443.0,For commercial properties,,1/1,Zemgale,Zemgale,Dobele,2019,4,10
Earth,"Matīšu Highway 4, Valmiera, Valmiera county.",2019-09-27,7067,21202,7067,,347454,49,49.16,,Komercobjektiem,,1/3,Vidzeme,Vidzeme,Valmiera,2019,3,9
Zeme,"Matīšu šoseja 4, Valmiera, Valmieras nov.",2019-09-26,14135,21202,14135,,540651,38,38.25,382500.0,Komercobjektiem,,2/3,Vidzeme,Vidzeme,Valmiera,2019,3,9
Zeme,"Tautas iela 7A, Balvi, Balvu nov.",2019-09-26,491,491,491,,5000,10,10.18,,Komercobjektiem,,1/1,Latgale,Latgale,Balvi,2019,3,9
Zeme,"Lielā iela 45, Mārupe, Mārupes nov.",2019-09-25,11988,11988,11988,,392700,33,32.76,327578.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,3,9
Zeme,"Kalēju iela 54, Jūrmala",2019-09-24,67,2194,67,,1800,27,26.87,,Komercobjektiem,,67/2194,Pierīga,Pierīga,Jūrmala,2019,3,9
Zeme,"Piparu iela 2, Iecēni, Cenu pag., Jelgavas nov.",2019-09-18,11742,11742,11742,,35000,3,2.98,29808.0,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2019,3,9
Zeme,"Līgatnes pag., Cēsu nov.",2019-09-18,3522,3522,3522,,25000,7,7.1,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2019,3,9
Zeme,"Industriālais ceļš trīspadsmit, Smārdes pag., Tukuma nov.",2019-09-17,31100,31100,31100,,34447,1,1.11,11076.0,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2019,3,9
Zeme,"Skolas iela 1, Aizkraukle, Aizkraukles nov.",2019-09-17,9993,9993,9993,,75000,8,7.51,,Komercobjektiem,,1/1,Zemgale,Zemgale,Aizkraukle,2019,3,9
Zeme,"Rozes, Sigulda, Siguldas nov.",2019-09-16,6933,6933,6933,,30000,4,4.33,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Sigulda,2019,3,9
Zeme,Daugavpils,2019-09-12,315,315,315,,4000,13,12.7,,Komercobjektiem,,1/1,Latgale,Latgale,Daugavpils,2019,3,9
Zeme,"Cēsis, Cēsu nov.",2019-09-12,1942,1942,1942,,100000,51,51.49,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Cēsis,2019,3,9
Zeme,"Raiņa iela 26/28, Cēsis, Cēsu nov.",2019-09-12,3569,3569,3569,,100000,28,28.02,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Cēsis,2019,3,9
Zeme,Rīga,2019-09-11,294,294,294,,150122,511,510.62,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,9
Zeme,"Minsterejas iela 2, Rīga",2019-09-11,655,655,655,,456205,697,696.5,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,9
Zeme,Rīga,2019-09-11,331,331,331,,259034,783,782.58,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,9
Zeme,"Ķekavas pag., Ķekavas nov.",2019-09-10,8292,16584,8292,,75000,9,9.04,,Komercobjektiem,,1/2,Pierīga,Pierīga,Ķekava,2019,3,9
Zeme,"Ķekavas pag., Ķekavas nov.",2019-09-09,8292,16584,8292,,75000,9,9.04,,Komercobjektiem,,1/2,Pierīga,Pierīga,Ķekava,2019,3,9
Zeme,Rīga,2019-09-06,2253,2253,2253,,150000,67,66.58,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,9
Zeme,"Artilērijas iela 7, Jēkabpils, Jēkabpils nov.",2019-09-06,42418,47131,42418,,74000,2,1.74,17445.0,Komercobjektiem,,9/10,Zemgale,Zemgale,Jēkabpils,2019,3,9
Zeme,Rīga,2019-09-05,1260,1260,1260,,56817,45,45.09,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,9
Zeme,"Pļavas iela 3, Cēsis, Cēsu nov.",2019-09-04,4497,4497,4497,,50000,11,11.12,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Cēsis,2019,3,9
Zeme,"Skandu iela 5, Rīga",2019-09-03,2083,2083,2083,,51867,25,24.9,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,9
Zeme,"Kraujas iela 2B, Daugavpils",2019-09-03,22422,22422,22422,,150793,7,6.73,67252.0,Komercobjektiem,,1/1,Latgale,Latgale,Daugavpils,2019,3,9
Zeme,"Miera iela 20, Jelgava",2019-09-03,3248,3248,3248,,48580,15,14.96,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2019,3,9
Zeme,"Maskavas iela 3A, Rēzekne",2019-09-03,2678,2678,2678,,5000,2,1.87,,Komercobjektiem,,1/1,Latgale,Latgale,Rēzekne,2019,3,9
Zeme,"Gaujas iela 5, Valmiera, Valmieras nov.",2019-09-03,480,959,480,,13500,28,28.15,,Komercobjektiem,,1/2,Vidzeme,Vidzeme,Valmiera,2019,3,9
Zeme,"Robežu iela 41, Saldus, Saldus nov.",2019-09-03,5822,5822,5822,,25000,4,4.29,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Saldus,2019,3,9
Zeme,"Imantu iela 1, Jaunolaine, Olaines pag., Olaines nov.",2019-09-03,1527,1527,1527,,4000,3,2.62,,Komercobjektiem,,1/1,Pierīga,Pierīga,Olaine,2019,3,9
Zeme,"Dzintaru prospekts 50, Jūrmala",2019-09-03,202,3644,202,,110952,549,548.62,,Komercobjektiem,,111/2000,Pierīga,Pierīga,Jūrmala,2019,3,9
Zeme,"Gaujas iela 5, Valmiera, Valmieras nov.",2019-09-02,480,959,480,,13500,28,28.15,,Komercobjektiem,,1/2,Vidzeme,Vidzeme,Valmiera,2019,3,9
Zeme,"Groziņš, Krustiņi, Inčukalna pag., Siguldas nov.",2019-08-30,2520,2520,2520,,15000,6,5.95,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Sigulda,2019,3,8
Zeme,Daugavpils,2019-08-28,445,1335,445,,1900,4,4.27,,Komercobjektiem,,1/3,Latgale,Latgale,Daugavpils,2019,3,8
Zeme,"Sporta iela 6, Kārsava, Ludzas nov.",2019-08-28,2614,2614,2614,,4520,2,1.73,,Komercobjektiem,,1/1,Latgale,Latgale,Ludza,2019,3,8
Zeme,"Nākotnes iela 3, Gulbene, Gulbenes nov.",2019-08-23,1378,1378,1378,,11000,8,7.98,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2019,3,8
Zeme,"Tallinas iela 56, Rīga",2019-08-21,1382,2761,1382,,103527,75,74.91,,Komercobjektiem,,1382/2761,Rīga,Rīga,Rīga,2019,3,8
Zeme,"Jomas iela 88, Jūrmala",2019-08-20,15,496,15,,2000,131,130.55,,Komercobjektiem,,29/939,Pierīga,Pierīga,Jūrmala,2019,3,8
Zeme,Jūrmala,2019-08-20,180,180,180,,1591,9,8.84,,Komercobjektiem,,1/1,Pierīga,Pierīga,Jūrmala,2019,3,8
Zeme,"Rīgas iela 2D, Iecava, Bauskas nov.",2019-08-19,5337,5337,5337,,44000,8,8.24,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,8
Zeme,"Bebru iela 9, Brīvkalni, Babītes pag., Mārupes nov.",2019-08-15,322,3224,322,,1000,3,3.1,,Komercobjektiem,,1/10,Pierīga,Pierīga,Mārupe,2019,3,8
Zeme,"Tīnūžu šoseja 9, Ikšķile, Ogres nov.",2019-08-15,63,4580,63,,1500,24,23.64,,Komercobjektiem,,553/39918,Pierīga,Pierīga,Ogre,2019,3,8
Zeme,"Bebru iela 9, Brīvkalni, Babītes pag., Mārupes nov.",2019-08-14,2902,3224,2902,,15000,5,5.17,,Komercobjektiem,,9/10,Pierīga,Pierīga,Mārupe,2019,3,8
Zeme,"Juglas iela 9, Rīga",2019-08-13,927,927,927,,23800,26,25.67,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,8
Zeme,"Dzintaru prospekts 50, Jūrmala",2019-08-12,265,3644,265,,159416,602,601.75,,Komercobjektiem,,727/10000,Pierīga,Pierīga,Jūrmala,2019,3,8
Zeme,"Dzintaru prospekts 50, Jūrmala",2019-08-12,243,3644,243,,94600,389,389.22,,Komercobjektiem,,667/10000,Pierīga,Pierīga,Jūrmala,2019,3,8
Zeme,"Artilērijas iela 7, Jēkabpils, Jēkabpils nov.",2019-08-08,4713,47131,4713,,8100,2,1.72,,Komercobjektiem,,1/10,Zemgale,Zemgale,Jēkabpils,2019,3,8
Zeme,"Latgales iela 450 k-3, Rīga",2019-08-01,1786,1786,1786,,7000,4,3.92,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,8
Zeme,"Palīdzības iela 10B, Jelgava",2019-08-01,8545,8545,8545,,9000,1,1.05,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2019,3,8
Zeme,"Rīgas iela 65B, Rūjiena, Valmieras nov.",2019-08-01,663,663,663,,3000,5,4.52,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,8
Zeme,"Ķieģeļu iela 17, Valmiera, Valmieras nov.",2019-08-01,660,4853,660,,9900,15,15.0,,Komercobjektiem,,660/4853,Vidzeme,Vidzeme,Valmiera,2019,3,8
Zeme,"Ventspils šoseja 65, Jūrmala",2019-07-30,18941,18941,18941,,25800,1,1.36,13621.0,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Ventspils,2019,3,7
Zeme,"Kalēju iela 54, Jūrmala",2019-07-26,67,2194,67,,2000,30,29.85,,Komercobjektiem,,67/2194,Pierīga,Pierīga,Jūrmala,2019,3,7
Zeme,"Mazā Saules iela 4, Sigulda, Siguldas nov.",2019-07-24,6011,11259,6011,,200000,33,33.27,,Komercobjektiem,,6011/11259,Vidzeme,Vidzeme,Sigulda,2019,3,7
Zeme,"Ziedmalas, Krimuldas pag., Siguldas nov.",2019-07-22,4264,4264,4264,,3200,1,0.75,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Sigulda,2019,3,7
Zeme,"Birzmalas, Krimuldas pag., Siguldas nov.",2019-07-22,4264,4264,4264,,3200,1,0.75,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Sigulda,2019,3,7
Zeme,"Dravnieki, Smiltenes pag., Smiltenes nov.",2019-07-22,1110,11100,1110,,10000,9,9.01,,Komercobjektiem,,1/10,Unknown,Unknown,Unknown,2019,3,7
Zeme,"Līkā iela 38, Gulbene, Gulbenes nov.",2019-07-22,1717,1717,1717,,8465,5,4.93,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2019,3,7
Zeme,"Dravnieki, Smiltenes pag., Smiltenes nov.",2019-07-20,9990,11100,9990,,90000,9,9.01,,Komercobjektiem,,9/10,Unknown,Unknown,Unknown,2019,3,7
Zeme,"Dāliju iela 5, Rīga",2019-07-19,682,682,682,,39600,58,58.06,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,7
Zeme,"Pildas iela 41, Rīga",2019-07-19,2980,2980,2980,,240000,81,80.54,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,7
Zeme,"Anniņmuižas iela 10, Rīga",2019-07-18,1704,1704,1704,,102240,60,60.0,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,7
Zeme,"Mežkalna iela 5B, Rīga",2019-07-17,2557,2557,2557,,115100,45,45.01,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,7
Zeme,Rīga,2019-07-11,5,1100,5,,1500,333,332.59,,Komercobjektiem,,1/244,Rīga,Rīga,Rīga,2019,3,7
Zeme,"Saules iela 137A, Ventspils",2019-07-10,5760,5760,5760,,15936,3,2.77,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Ventspils,2019,3,7
Zeme,"Cēsis, Cēsu nov.",2019-07-08,148,2962,148,,5000,34,33.76,,Komercobjektiem,,1/20,Vidzeme,Vidzeme,Cēsis,2019,3,7
Zeme,"Mežaparka ceļš 3, Kadaga, Ādažu pag., Ādažu nov.",2019-07-04,8371,8371,8371,,68000,8,8.12,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2019,3,7
Zeme,"Talsi, Talsu nov.",2019-07-04,792,1583,792,,200000,253,252.68,,Komercobjektiem,,1/2,Kurzeme,Kurzeme,Talsi,2019,3,7
Zeme,"Kalētu iela 1, Rīga",2019-07-02,463,463,463,,13800,30,29.81,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,3,7
Zeme,"Bāriņu iela 14A, Liepāja",2019-06-27,326,326,326,,8000,25,24.54,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Liepāja,2019,2,6
Zeme,"Nīcgales iela 34A, Rīga",2019-06-26,7998,7998,7998,,56000,7,7.0,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,6
Zeme,"Dambju iela 32, Brīvkalni, Babītes pag., Mārupes nov.",2019-06-26,1465,1465,1465,,13000,9,8.87,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,2,6
Zeme,"Vīgriežu iela 1, Kuldīga, Kuldīgas nov.",2019-06-21,985,985,985,,3700,4,3.76,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Kuldīga,2019,2,6
Zeme,Jūrmala,2019-06-20,64,64,64,,3924,61,61.31,,Komercobjektiem,,1/1,Pierīga,Pierīga,Jūrmala,2019,2,6
Zeme,"Brāļu Skrindu iela 2A, Rēzekne",2019-06-20,6500,6500,6500,,16800,3,2.58,,Komercobjektiem,,1/1,Latgale,Latgale,Rēzekne,2019,2,6
Zeme,"Liepu aleja 19, Babīte, Babītes pag., Mārupes nov.",2019-06-20,1924,1924,1924,,32275,17,16.77,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,2,6
Zeme,"Babītes pag., Mārupes nov.",2019-06-20,553,553,553,,7640,14,13.82,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,2,6
Zeme,Rīga,2019-06-19,828,1655,828,,13860,17,16.75,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2019,2,6
Zeme,"Anniņmuižas iela 10, Rīga",2019-06-17,1704,1704,1704,,42430,25,24.9,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,6
Zeme,"Dārzu iela 25, Rēzekne",2019-06-17,608,608,608,,56000,92,92.11,,Komercobjektiem,,1/1,Latgale,Latgale,Rēzekne,2019,2,6
Zeme,"Nometņu iela 64A, Rīga",2019-06-17,514,514,514,,64500,125,125.49,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,6
Zeme,"Brīvības iela 74C, Preiļi, Preiļu nov.",2019-06-14,53545,53545,53545,,37500,1,0.7,7003.0,Komercobjektiem,,1/1,Latgale,Latgale,Preiļi,2019,2,6
Zeme,"Krišjāņa Barona iela 57, Rīga",2019-06-13,678,678,678,,220000,324,324.48,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,6
Zeme,"Rasas 2, Salaspils pag., Salaspils nov.",2019-06-07,1210,1210,1210,,9000,7,7.44,,Komercobjektiem,,1/1,Pierīga,Pierīga,Salaspils,2019,2,6
Zeme,"Augusta Deglava iela 77, Rīga",2019-06-04,534,5339,534,,19800,37,37.09,,Komercobjektiem,,1/10,Rīga,Rīga,Rīga,2019,2,6
Zeme,"Dzirnavu iela 22A, Saldus, Saldus nov.",2019-06-04,3563,3563,3563,,11900,3,3.34,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Saldus,2019,2,6
Zeme,"Lietuvas šoseja 74, Jelgava",2019-06-03,6489,6489,6489,,28500,4,4.39,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2019,2,6
Zeme,"Lapsu iela 11, Lapsas, Babītes pag., Mārupes nov.",2019-05-31,1285,1285,1285,,24415,19,19.0,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,2,5
Zeme,"Lapsu iela 6, Lapsas, Babītes pag., Mārupes nov.",2019-05-31,1765,1765,1765,,33535,19,19.0,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,2,5
Zeme,"Lapsu iela 9, Lapsas, Babītes pag., Mārupes nov.",2019-05-31,1218,1218,1218,,23142,19,19.0,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,2,5
Zeme,"Lapsu iela 13, Lapsas, Babītes pag., Mārupes nov.",2019-05-31,1482,1482,1482,,28158,19,19.0,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,2,5
Zeme,"Artilērijas iela 7, Jēkabpils, Jēkabpils nov.",2019-05-28,4713,47131,4713,,8000,2,1.7,,Komercobjektiem,,1/10,Zemgale,Zemgale,Jēkabpils,2019,2,5
Zeme,"Brīvības iela 164, Liepāja",2019-05-28,20505,20505,20505,,168700,8,8.23,82273.0,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Liepāja,2019,2,5
Zeme,"Vanagu iela 1, Valmiermuiža, Valmieras pag., Valmieras nov.",2019-05-28,20055,20055,20055,,64805,3,3.23,32314.0,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Valmiera,2019,2,5
Zeme,"Dzintaru prospekts 50, Jūrmala",2019-05-26,249,3644,249,,143155,576,576.03,,Komercobjektiem,,341/5000,Pierīga,Pierīga,Jūrmala,2019,2,5
Zeme,"Augusta Deglava iela 77, Rīga",2019-05-24,4805,5339,4805,,178200,37,37.09,,Komercobjektiem,,9/10,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Aviācijas iela 6A, Rīga",2019-05-24,1290,1290,1290,,36500,28,28.29,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Dzirnavu iela 25, Rīga",2019-05-24,84,1107,84,,10000,119,119.05,,Komercobjektiem,,28/369,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Zaļais vilnis, Mārupes pag., Mārupes nov.",2019-05-22,28000,28000,28000,,30000,1,1.07,10714.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2019,2,5
Zeme,"Valdeķu iela 35, Rīga",2019-05-21,1020,1020,1020,,322000,316,315.69,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Villukrasti, Mundigciems, Lībagu pag., Talsu nov.",2019-05-17,6150,12300,6150,,6500,1,1.06,,Komercobjektiem,,1/2,Unknown,Unknown,Unknown,2019,2,5
Zeme,"DUS Straujupīte, Slampes pag., Tukuma nov.",2019-05-16,831,8310,831,,2000,2,2.41,,Komercobjektiem,,1/10,Unknown,Unknown,Unknown,2019,2,5
Zeme,"Ikšķiles iela 1, Rīga",2019-05-15,2424,2424,2424,,220000,91,90.76,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Satekles iela 2, Rīga",2019-05-14,195,1947,195,,12000,62,61.63,,Komercobjektiem,,1/10,Rīga,Rīga,Rīga,2019,2,5
Zeme,Rīga,2019-05-14,13422,13422,13422,,522493,39,38.93,389281.0,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Grants iela 35, Rīga",2019-05-14,491,4907,491,,3000,6,6.11,,Komercobjektiem,,1/10,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Kalēju iela 35, Rīga",2019-05-13,70,70,70,,77000,1100,1100.0,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Palejas iela 1, Jēkabpils, Jēkabpils nov.",2019-05-10,569,569,569,,4650,8,8.17,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jēkabpils,2019,2,5
Zeme,"Kalna prospekts 2A, Ogre, Ogres nov.",2019-05-09,11932,11932,11932,,292894,25,24.55,245469.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Ogre,2019,2,5
Zeme,"Rīgas iela 20, Ozolnieki, Ozolnieku pag., Jelgavas nov.",2019-05-07,722,3220,722,,6500,9,9.0,,Komercobjektiem,,3394/15139,Rīga,Rīga,Rīga,2019,2,5
Zeme,Rīga,2019-05-02,2061,2061,2061,,130000,63,63.08,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Striķu iela 10B, Saldus, Saldus nov.",2019-05-02,702,702,702,,6700,10,9.54,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Saldus,2019,2,5
Zeme,"Lībagu pag., Talsu nov.",2019-05-02,2182,2182,2182,,1920,1,0.88,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2019,2,5
Zeme,"Kalēju iela 35, Rīga",2019-05-02,70,70,70,,27117,387,387.38,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,5
Zeme,"Rīgas iela 188, Jēkabpils, Jēkabpils nov.",2019-04-26,865,865,865,,6230,7,7.2,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,4
Zeme,"Alojas pag., Limbažu nov.",2019-04-26,3121,3153,3121,,1300,0,0.42,,Komercobjektiem,,99/100,Unknown,Unknown,Unknown,2019,2,4
Zeme,"Artilērijas iela 7, Jēkabpils, Jēkabpils nov.",2019-04-25,42418,47131,42418,,73800,2,1.74,17398.0,Komercobjektiem,,9/10,Zemgale,Zemgale,Jēkabpils,2019,2,4
Zeme,"Satekles iela 2, Rīga",2019-04-25,1752,1947,1752,,230000,131,131.26,,Komercobjektiem,,9/10,Rīga,Rīga,Rīga,2019,2,4
Zeme,"Grants iela 35, Rīga",2019-04-25,4416,4907,4416,,30000,7,6.79,,Komercobjektiem,,9/10,Rīga,Rīga,Rīga,2019,2,4
Zeme,"DUS Straujupīte, Slampes pag., Tukuma nov.",2019-04-25,7479,8310,7479,,16000,2,2.14,,Komercobjektiem,,9/10,Unknown,Unknown,Unknown,2019,2,4
Zeme,"2. Rietumu iela 2, Vārzas, Skultes pag., Limbažu nov.",2019-04-25,765,1530,765,,4000,5,5.23,,Komercobjektiem,,1/2,Unknown,Unknown,Unknown,2019,2,4
Zeme,"Uzvaras prospekts 1B, Baloži, Ķekavas nov.",2019-04-24,3792,3792,3792,,90000,24,23.73,,Komercobjektiem,,1/1,Pierīga,Pierīga,Ķekava,2019,2,4
Zeme,"Lubānas iela 113C, Rīga",2019-04-23,988,3950,988,,98165,99,99.41,,Komercobjektiem,,1/4,Rīga,Rīga,Rīga,2019,2,4
Zeme,"2. Rietumu iela 2, Vārzas, Skultes pag., Limbažu nov.",2019-04-23,765,1530,765,,4000,5,5.23,,Komercobjektiem,,1/2,Unknown,Unknown,Unknown,2019,2,4
Zeme,"Koku iela 10, Liepāja",2019-04-18,7379,7379,7379,,270000,37,36.59,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Liepāja,2019,2,4
Zeme,"Kalēju iela 54, Jūrmala",2019-04-18,67,2194,67,,1716,26,25.61,,Komercobjektiem,,67/2194,Pierīga,Pierīga,Jūrmala,2019,2,4
Zeme,"Mazozolu pag., Ogres nov.",2019-04-18,7900,15800,7900,,1688,0,0.21,,Komercobjektiem,,1/2,Pierīga,Pierīga,Ogre,2019,2,4
Zeme,"Ikšķiles iela 1, Rīga",2019-04-16,2424,2424,2424,,40000,17,16.5,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2019,2,4
Zeme,"Putnu iela 43, Rīga",2019-04-16,2009,2232,2009,,1000,1,0.5,,Komercobjektiem,,9/10,Rīga,Rīga,Rīga,2019,2,4
Zeme,"Malas iela 17, Gulbene, Gulbenes nov.",2019-04-15,7313,7313,7313,,7170,1,0.98,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2019,2,4
Zeme,"Lielvārde, Ogres nov.",2019-04-15,264,264,264,,5000,19,18.94,,Komercobjektiem,,1/1,Pierīga,Pierīga,Ogre,2019,2,4
Zeme,Jūrmala,2019-04-09,38,38,38,,3124,82,82.21,,Komercobjektiem,,1/1,Pierīga,Pierīga,Jūrmala,2019,2,4
Zeme,"Mazāres, Babīte, Babītes pag., Mārupes nov.",2019-04-04,1050,1167,1050,,12800,12,12.19,,Komercobjektiem,,9/10,Pierīga,Pierīga,Mārupe,2019,2,4
